SN Journals ID;Journal Title;Imprint;Main Discipline;Journal Homepage URL;pISSN;eISSN;Publishing Model;DEAL active from;Facharzt-zeitschriften;APC;BMC discount;OA License Type;Standard Hybrid Specific Workflow;Changes Within Term;Change Valid from (Year);Comments;Record Added;Record Updated
12004;Mathematical Methods of Statistics;Pleiades Publishing;Statistics;https://springer.com/12004;1066-5307;1934-8045;Subscription-only;January 2020;;;;;;;;;;
12005;Optical Memory and Neural Networks;Pleiades Publishing;Computer Science;https://springer.com/12005;1060-992X;1934-7898;Subscription-only;January 2020;;;;;;;;;;
12008;International Journal on Interactive Design and Manufacturing (IJIDeM);Springer;Engineering;https://springer.com/12008;;1955-2505;Open Choice;January 2020;;;;CC BY;standard;;;;;
12010;Applied Biochemistry and Biotechnology;Springer;Chemistry;https://springer.com/12010;0273-2289;1559-0291;Open Choice;January 2020;;;;CC BY;standard;;;;;
12011;Biological Trace Element Research;Humana Press;Life Sciences;https://springer.com/12011;;1559-0720;Open Choice;January 2020;;;;CC BY;standard;;;;;
12012;Cardiovascular Toxicology;Springer;Biomedicine;https://springer.com/12012;;1559-0259;Open Choice;January 2020;;;;CC BY;standard;;;;;
12013;Cell Biochemistry and Biophysics;Springer;Life Sciences;https://springer.com/12013;1085-9195;1559-0283;Open Choice;January 2020;;;;CC BY;standard;;;;;
12014;Clinical Proteomics;BioMed Central;Life Sciences;https://springer.com/12014;;1559-0275;Fully Open Access;August 2020;;1870,00;20;CC BY + CC0;;;;;;
12015;Stem Cell Reviews and Reports;Springer;Life Sciences;https://springer.com/12015;;2629-3277;Open Choice;January 2020;;;;CC BY;standard;;;;;
12016;Clinical Reviews in Allergy & Immunology;Springer;Medicine & Public Health;https://springer.com/12016;;1559-0267;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
12017;NeuroMolecular Medicine;Springer;Biomedicine;https://springer.com/12017;1535-1084;1559-1174;Open Choice;January 2020;;;;CC BY;standard;;;;;
12018;Clinical Reviews in Bone and Mineral Metabolism;Springer;Medicine & Public Health;https://springer.com/12018;;1559-0119;Open Choice;January 2020;;;;CC BY;standard;;;;;
12020;Endocrine;Springer;Medicine & Public Health;https://springer.com/12020;;1559-0100;Open Choice;January 2020;;;;CC BY;standard;;;;;
12021;NeuroInformatics;Springer;Biomedicine;https://springer.com/12021;1539-2791;1559-0089;Open Choice;January 2020;;;;CC BY;standard;;;;;
12022;Endocrine Pathology;Springer;Medicine & Public Health;https://springer.com/12022;1046-3976;1559-0097;Open Choice;January 2020;;;;CC BY;standard;;;;;
12024;Forensic Science, Medicine and Pathology;Springer;Medicine & Public Health;https://springer.com/12024;1547-769X;1556-2891;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
12026;Immunologic Research;Springer;Biomedicine;https://springer.com/12026;0257-277X;1559-0755;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
12027;ERA Forum;Springer;Law;https://springer.com/12027;1612-3093;1863-9038;Open Choice;January 2020;;;;CC BY;standard;;;;;
12028;Neurocritical Care;Springer;Medicine & Public Health;https://springer.com/12028;1541-6933;1556-0961;Open Choice;January 2020;;;;CC BY;standard;;;;;
12029;Journal of Gastrointestinal Cancer;Springer;Medicine & Public Health;https://springer.com/12029;;1941-6636;Open Choice;January 2020;;;;CC BY;standard;;;;;
12031;Journal of Molecular Neuroscience;Humana Press;Biomedicine;https://springer.com/12031;0895-8696;1559-1166;Open Choice;January 2020;;;;CC BY;standard;;;;;
12032;Medical Oncology;Springer;Medicine & Public Health;https://springer.com/12032;;1559-131X;Open Choice;January 2020;;;;CC BY;standard;;;;;
12033;Molecular Biotechnology;Humana Press;Chemistry;https://springer.com/12033;;1559-0305;Open Choice;January 2020;;;;CC BY;standard;;;;;
12034;Bulletin of Materials Science;Springer;Materials Science;https://springer.com/12034;0250-4707;0973-7669;Subscription-only;January 2020;;;;;;;;;;
12035;Molecular Neurobiology;Springer;Biomedicine;https://springer.com/12035;0893-7648;1559-1182;Open Choice;January 2020;;;;CC BY;standard;;;;;
12036;Journal of Astrophysics and Astronomy;Springer;Physics;https://springer.com/12036;0250-6335;0973-7758;Subscription-only;January 2020;;;;;;;;;;
12038;Journal of Biosciences;Springer;Life Sciences;https://springer.com/12038;0250-5991;0973-7138;Subscription-only;January 2020;;;;;;;;;;
12039;Journal of Chemical Sciences;Springer;Chemistry;https://springer.com/12039;0974-3626;0973-7103;Subscription-only;January 2020;;;;;;;;;;
12040;Journal of Earth System Science;Springer;Earth Sciences;https://springer.com/12040;2347-4327;0973-774X;Subscription-only;January 2020;;;;;;;;;;
12041;Journal of Genetics;Springer;Life Sciences;https://springer.com/12041;0022-1333;0973-7731;Subscription-only;January 2020;;;;;;;;;;
12042;Tropical Plant Biology;Springer;Life Sciences;https://springer.com/12042;;1935-9764;Open Choice;January 2020;;;;CC BY;standard;;;;;
12043;Pramana;Springer;Physics;https://springer.com/12043;0304-4289;0973-7111;Subscription-only;January 2020;;;;;;;;Journal Title updated;;2020-04-09
12044;Proceedings - Mathematical Sciences;Springer;Mathematics;https://springer.com/12044;0253-4142;0973-7685;Subscription-only;January 2020;;;;;;;;Journal Title updated;;2020-04-09
12045;Resonance;Springer;Education;https://springer.com/12045;0971-8044;0973-712X;Subscription-only;January 2020;;;;;;;;Journal Title updated;;2020-04-09
12046;S?dhan?;Springer;Engineering;https://springer.com/12046;0256-2499;0973-7677;Subscription-only;January 2020;;;;;;;;Journal Title updated;;2020-04-09
12052;Evolution: Education and Outreach;Springer;Life Sciences;https://springer.com/12052;;1936-6434;Fully Open Access;August 2020;;1425,00;20;CC BY + CC0;;;;;;
12053;Energy Efficiency;Springer;Energy;https://springer.com/12053;1570-646X;1570-6478;Open Choice;January 2020;;;;CC BY;standard;;;;;
12054;Sozial Extra;Springer VS;Social Sciences;https://springer.com/12054;0931-279X;1863-8953;Open Choice;January 2020;;;;CC BY;standard;;;;;
12055;Indian Journal of Thoracic and Cardiovascular Surgery;Springer;Medicine & Public Health;https://springer.com/12055;0970-9134;0973-7723;Open Choice;January 2020;;;;CC BY;standard;;;;;
12061;Applied Spatial Analysis and Policy;Springer;Social Sciences;https://springer.com/12061;;1874-4621;Open Choice;January 2020;;;;CC BY;standard;;;;;
12062;Journal of Population Ageing;Springer;Social Sciences;https://springer.com/12062;1874-7884;1874-7876;Open Choice;January 2020;;;;CC BY;standard;;;;;
12063;Operations Management Research;Springer;Business and Management;https://springer.com/12063;;1936-9743;Open Choice;January 2020;;;;CC BY;standard;;;;;
12064;Theory in Biosciences;Springer;Life Sciences;https://springer.com/12064;1431-7613;1611-7530;Open Choice;January 2020;;;;CC BY;standard;;;;;
12065;Evolutionary Intelligence;Springer;Engineering;https://springer.com/12065;;1864-5917;Open Choice;January 2020;;;;CC BY;standard;;;;;
12070;Indian Journal of Otolaryngology and Head & Neck Surgery;Springer;Medicine & Public Health;https://springer.com/12070;2231-3796;0973-7707;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
12072;Hepatology International;Springer;Medicine & Public Health;https://springer.com/12072;1936-0533;1936-0541;Open Choice;January 2020;;;;CC BY;standard;;;;;
12076;Letters in Spatial and Resource Sciences;Springer;Economics;https://springer.com/12076;;1864-404X;Open Choice;January 2020;;;;CC BY;standard;;;;;
12078;Chemosensory Perception;Springer;Chemistry;https://springer.com/12078;1936-5802;1936-5810;Open Choice;January 2020;;;;CC BY;standard;;;;;
12079;Journal of Cell Communication and Signaling;Springer;Life Sciences;https://springer.com/12079;1873-9601;1873-961X;Open Choice;January 2020;;;;CC BY;standard;;;;;
12080;Theoretical Ecology;Springer;Life Sciences;https://springer.com/12080;;1874-1746;Open Choice;January 2020;;;;CC BY;standard;;;;;
12083;Peer-to-Peer Networking and Applications;Springer;Engineering;https://springer.com/12083;;1936-6450;Open Choice;January 2020;;;;CC BY;standard;;;;;
12088;Indian Journal of Microbiology;Springer;Life Sciences;https://springer.com/12088;0046-8991;0973-7715;Open Choice;January 2020;;;;CC BY;standard;;;;;
12094;Clinical and Translational Oncology;Springer;Medicine & Public Health;https://springer.com/12094;;1699-3055;Open Choice;January 2020;;;;CC BY;standard;;;;;
12095;Cryptography and Communications;Springer;Computer Science;https://springer.com/12095;;1936-2455;Open Choice;January 2020;;;;CC BY;standard;;;;;
12098;The Indian Journal of Pediatrics;Springer;Medicine & Public Health;https://springer.com/12098;0019-5456;0973-7693;Open Choice;January 2020;;;;CC BY;standard;;;;;
12103;American Journal of Criminal Justice;Springer;Criminology and Criminal Justice;https://springer.com/12103;1066-2316;1936-1351;Open Choice;January 2020;;;;CC BY;standard;;;;;
12104;Biomolecular NMR Assignments;Springer;Physics;https://springer.com/12104;;1874-270X;Open Choice;January 2020;;;;CC BY;standard;;;;;
12105;Head and Neck Pathology;Springer;Medicine & Public Health;https://springer.com/12105;;1936-0568;Open Choice;January 2020;;;;CC BY;standard;;;;;
12108;The American Sociologist;Springer;Social Sciences;https://springer.com/12108;0003-1232;1936-4784;Open Choice;January 2020;;;;CC BY;standard;;;;;
12109;Publishing Research Quarterly;Springer;Social Sciences;https://springer.com/12109;1053-8801;1936-4792;Open Choice;January 2020;;;;CC BY;standard;;;;;
12110;Human Nature;Springer;Social Sciences;https://springer.com/12110;1045-6767;1936-4776;Open Choice;January 2020;;;;CC BY;standard;;;;;
12111;Journal of African American Studies;Springer;Social Sciences;https://springer.com/12111;1559-1646;1936-4741;Open Choice;January 2020;;;;CC BY;standard;;;;;
12115;Society;Springer;Social Sciences;https://springer.com/12115;0147-2011;1936-4725;Open Choice;January 2020;;;;CC BY;standard;;;;;
12116;Studies in Comparative International Development;Springer;Social Sciences;https://springer.com/12116;0039-3606;1936-6167;Open Choice;January 2020;;;;CC BY;standard;;;;;
12117;Trends in Organized Crime;Springer;Criminology and Criminal Justice;https://springer.com/12117;1084-4791;1936-4830;Open Choice;January 2020;;;;CC BY;standard;;;;;
12119;Sexuality & Culture;Springer;Social Sciences;https://springer.com/12119;1095-5143;1936-4822;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
12122;Journal of Labor Research;Springer;Social Sciences;https://springer.com/12122;0195-3613;1936-4768;Open Choice;January 2020;;;;CC BY;standard;;;;;
12124;Integrative Psychological and Behavioral Science;Springer;Psychology;https://springer.com/12124;1932-4502;1936-3567;Open Choice;January 2020;;;;CC BY;standard;;;;;
12126;Ageing International;Springer;Social Sciences;https://springer.com/12126;0163-5158;1936-606X;Open Choice;January 2020;;;;CC BY;standard;;;;;
12127;International Journal for Ion Mobility Spectrometry;Springer;Chemistry;https://springer.com/12127;;1865-4584;Open Choice;January 2020;;;;CC BY;standard;;;;;
12129;Academic Questions;Springer;Education;https://springer.com/12129;0895-4852;1936-4709;Open Choice;January 2020;;;;CC BY;standard;;;;;
12132;Urban Forum;Springer;Social Sciences;https://springer.com/12132;1015-3802;1874-6330;Open Choice;January 2020;;;;CC BY;standard;;;;;
12134;Journal of International Migration and Integration;Springer;Social Sciences;https://springer.com/12134;1488-3473;1874-6365;Open Choice;January 2020;;;;CC BY;standard;;;;;
12136;Acta Analytica;Springer;Philosophy;https://springer.com/12136;0353-5150;1874-6349;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
12138;International Journal of the Classical Tradition;Springer;Cultural and Media Studies;https://springer.com/12138;1073-0508;1874-6292;Open Choice;January 2020;;;;CC BY;standard;;;;;
12140;East Asia;Springer;Political Science and International Relations;https://springer.com/12140;1096-6838;1874-6284;Open Choice;January 2020;;;;CC BY;standard;;;Journal Title updated;;2020-03-31
12142;Human Rights Review;Springer;Philosophy;https://springer.com/12142;1524-8879;1874-6306;Open Choice;January 2020;;;;CC BY;standard;;;;;
12144;Current Psychology;Springer;Psychology;https://springer.com/12144;1046-1310;1936-4733;Open Choice;January 2020;;;;CC BY;standard;;;;;
12145;Earth Science Informatics;Springer;Earth Sciences;https://springer.com/12145;1865-0473;1865-0481;Open Choice;January 2020;;;;CC BY;standard;;;;;
12147;Gender Issues;Springer;Social Sciences;https://springer.com/12147;1098-092X;1936-4717;Open Choice;January 2020;;;;CC BY;standard;;;;;
12149;Annals of Nuclear Medicine;Springer;Medicine & Public Health;https://springer.com/12149;0914-7187;1864-6433;Open Choice;January 2020;;;;CC BY;standard;;;;;
12152;Neuroethics;Springer;Philosophy;https://springer.com/12152;;1874-5504;Open Choice;January 2020;;;;CC BY;standard;;;;;
12155;BioEnergy Research;Springer;Life Sciences;https://springer.com/12155;;1939-1242;Open Choice;January 2020;;;;CC BY;standard;;;;;
12161;Food Analytical Methods;Springer;Chemistry;https://springer.com/12161;;1936-976X;Open Choice;January 2020;;;;CC BY;standard;;;;;
12170;Current Cardiovascular Risk Reports;Springer;Medicine & Public Health;https://springer.com/12170;;1932-9563;Open Choice;January 2020;;;;CC BY;standard;;;;;
12176;Controlling & Management Review;Springer Gabler;Business and Management;https://springer.com/12176;2195-8262;2195-8270;Subscription-only;January 2020;;;;;;;;Journal Title updated;;2020-04-09
12178;Current Reviews in Musculoskeletal Medicine;Springer;Medicine & Public Health;https://springer.com/12178;;1935-9748;Open Choice;January 2020;;;;CC BY;standard;;;;;
12181;Der Kardiologe;SpringerMedizin;Medicine & Public Health;https://springer.com/12181;1864-9718;1864-9726;Open Choice;January 2020;yes;;;CC BY;standard;;;;;
12185;International Journal of Hematology;Springer;Medicine & Public Health;https://springer.com/12185;0925-5710;1865-3774;Subscription-only;January 2020;;;;;;;;;;
12186;Vocations and Learning;Springer;Education;https://springer.com/12186;;1874-7868;Open Choice;January 2020;;;;CC BY;standard;;;;;
12187;Child Indicators Research;Springer;Social Sciences;https://springer.com/12187;1874-897X;1874-8988;Open Choice;January 2020;;;;CC BY;standard;;;;;
12188;Abhandlungen aus dem Mathematischen Seminar der Universit�t Hamburg;Springer;Mathematics;https://springer.com/12188;0025-5858;1865-8784;Open Choice;January 2020;;;;CC BY;standard;;;;;
12190;Journal of Applied Mathematics and Computing;Springer;Mathematics;https://springer.com/12190;1598-5865;1865-2085;Open Choice;January 2020;;;;CC BY;standard;;;;;
12192;Cell Stress and Chaperones;Springer;Biomedicine;https://springer.com/12192;1355-8145;1466-1268;Open Choice;January 2020;;;;CC BY;standard;;;;;
12193;Journal on Multimodal User Interfaces;Springer;Computer Science;https://springer.com/12193;1783-7677;1783-8738;Open Choice;January 2020;;;;CC BY;standard;;;;;
12194;Radiological Physics and Technology;Springer;Medicine & Public Health;https://springer.com/12194;1865-0333;1865-0341;Open Choice;January 2020;;;;CC BY;standard;;;;;
12195;Cellular and Molecular Bioengineering;Springer;Engineering;https://springer.com/12195;;1865-5033;Open Choice;January 2020;;;;CC BY;standard;;;;;
12197;Journal of Economics and Finance;Springer;Economics;https://springer.com/12197;1055-0925;1938-9744;Open Choice;January 2020;;;;CC BY;standard;;;;;
12198;Journal of Transportation Security;Springer;Business and Management;https://springer.com/12198;;1938-775X;Open Choice;January 2020;;;;CC BY;standard;;;;;
12199;Environmental Health and Preventive Medicine;BioMed Central;Medicine & Public Health;https://springer.com/12199;;1347-4715;Fully Open Access;August 2020;;1745,00;20;CC BY + CC0;;;;;;
